label,id,date,stuff,name,text
"4","1990953522","Mon Jun 01 06:06:16 PDT 2009","NO_QUERY","zzzValzzz","the sale has lifted my spirits for now (sometimes slow sales get me really down) - and then one gets sold and its all good again "
"4","1979116467","Sun May 31 01:42:16 PDT 2009","NO_QUERY","MissKiKiChiara","@taylorswift13 Haha, Bought your cat a shirt, That's hilarious! :L  xxx"
"0","2203288147","Tue Jun 16 23:24:52 PDT 2009","NO_QUERY","WarrenBeckett","My tube smells like poppers  *giggles* *bright red* *migraine*"
"4","1827573174","Sun May 17 10:59:57 PDT 2009","NO_QUERY","SallyAnne64","Bath Time "
"4","1986027322","Sun May 31 18:12:23 PDT 2009","NO_QUERY","ashieldss","Watching the mtv movie awards "
"4","2064742682","Sun Jun 07 07:03:41 PDT 2009","NO_QUERY","AyeBloodyRight","@weelissa cuddles sent your way "
"4","2191518264","Tue Jun 16 05:26:36 PDT 2009","NO_QUERY","Nadinneeeee","SO EXCITED "
"0","2255790839","Sat Jun 20 11:47:39 PDT 2009","NO_QUERY","zionsouljer","Okay. I'm starting to get bored..........and hungry...........      "
"4","1980592010","Sun May 31 07:09:54 PDT 2009","NO_QUERY","EBizzy89","@1TRUTRENDSETTER: Glad you're having a good time in Florida...Hope it takes some of that edge off! Lmao! Miss you hommyyyy!!! "
"0","2188265961","Mon Jun 15 21:35:11 PDT 2009","NO_QUERY","deannadeadly","been 2-3 months that sucks "
"4","2065133565","Sun Jun 07 07:58:05 PDT 2009","NO_QUERY","DuboisRene","I need to workout today. 3 days left until my trip to ATL!!! Especially cant wait to see my love @Whoisla "
"4","1556193528","Sat Apr 18 21:57:31 PDT 2009","NO_QUERY","yarnivore","@hyperlocavore I absolutely agree! And I am a sociologist! "
"4","1984175476","Sun May 31 14:35:19 PDT 2009","NO_QUERY","emo_bryant","EATING A SMUCKER'S UNCRUSTABLE PB &amp; J  SANDWHICH AND MY SANDWHICH HAD SOME CRUST I WANT MY MONEY BACK!!!  lol"
"4","2001695030","Tue Jun 02 01:45:12 PDT 2009","NO_QUERY","danielle_dunn","Im going to play out in the sun today "
"0","1573788727","Tue Apr 21 02:51:54 PDT 2009","NO_QUERY","Steph_K","has a paper cut on every finger.. office work is a lot more dangerous than you would think, I look like I've has a fight with a kitten "
"0","2191110784","Tue Jun 16 04:32:42 PDT 2009","NO_QUERY","Linda_Kay_","It doesn't even feel like i slept "
"0","1573875883","Tue Apr 21 03:16:14 PDT 2009","NO_QUERY","zinf","@truphoneDBA agreed  fingers crossed!"
"0","2245322804","Fri Jun 19 15:58:20 PDT 2009","NO_QUERY","XxtrinerxX","@youngyonny why cant we hear anything?   (youngyonny live &gt; http://ustre.am/3aZu)"
"0","2232094438","Thu Jun 18 19:26:38 PDT 2009","NO_QUERY","JonDowney","Got my iPod working again!  After a dunk in some water "
"0","2069529841","Sun Jun 07 16:02:46 PDT 2009","NO_QUERY","SianySianySiany","@mofgimmers Not in my blogging world. We support each other, and we're nice and kick ass even if we don't agree. No time for that shit "
"4","2072317755","Sun Jun 07 20:47:48 PDT 2009","NO_QUERY","NinaCoolada22","Northside.....what what...taken x-rays for the broken "
"0","1557851586","Sun Apr 19 06:17:17 PDT 2009","NO_QUERY","Noodlez","@griffmiester i think i read somewhere that it was shot as a sort of pilot to see how well it would go, but no news since then "
"0","1832779335","Sun May 17 21:28:59 PDT 2009","NO_QUERY","VickiLuvzMcFly","@immajedi AWWW. Ok I'm jealous. I wanted to go to Cali for a long time. No such luck. Hell, I have family there that I never met. "
"0","1978366476","Sat May 30 23:08:40 PDT 2009","NO_QUERY","nathanCstern","@musicobsessed How do i do that!? I got a thing on my phone ahah but i dunno how to nudge "
"0","1755773818","Sun May 10 09:59:35 PDT 2009","NO_QUERY","Lalli81","@Kaylia1991: I�m still here.  Don�t know, how long it takes."
"4","2177622466","Mon Jun 15 06:25:32 PDT 2009","NO_QUERY","XDKirsty","@Boy_Kill_Boy I will send you fuck loads to ben and jerrys.. just for fun "
"0","2222243095","Thu Jun 18 06:42:21 PDT 2009","NO_QUERY","CrazyAdinn","At the idiocy we pay... "
"0","1999430787","Mon Jun 01 20:12:18 PDT 2009","NO_QUERY","sbswindle","cannot connect to her printer "
"4","2011632671","Tue Jun 02 19:19:27 PDT 2009","NO_QUERY","heidi920","OMG..... feels so good to be back "
"4","2067452785","Sun Jun 07 12:22:10 PDT 2009","NO_QUERY","colbymoss","Watching the Rangers/Red Sox game. Rangers still doing good. Plus, summer is starting. So that means football isn't far off, right? "
"4","1679768066","Sat May 02 10:08:00 PDT 2009","NO_QUERY","unfluff","@wahliaodotcom Good victory for all women in Singapore "
"0","2325877638","Thu Jun 25 06:12:29 PDT 2009","NO_QUERY","pmaslon","@JessicaSunner I won't go on vacation as well "
"4","1991190226","Mon Jun 01 06:34:36 PDT 2009","NO_QUERY","__headstrong","Listening to Kate Voegele. She is great in OTH. And yes...I'm very bored at the moment "
"0","2231874908","Thu Jun 18 19:08:44 PDT 2009","NO_QUERY","alidiva2244","Wishing I could find the guy that was walking with his twin puppies..i lost him bcuz he had to pick up his doggies poop! lol   i miss u!"
"4","2000106837","Mon Jun 01 21:25:27 PDT 2009","NO_QUERY","YRJewelryGal","@Jeretta Ok...Just sent to your Gmail account! It's a long one!!! Enjoy and thanks again! "
"4","1551056336","Sat Apr 18 08:01:42 PDT 2009","NO_QUERY","MsBrooklynB","@chelleshell13 HEY MISS KING!!!! "
"0","1565229840","Mon Apr 20 06:14:32 PDT 2009","NO_QUERY","jenbunting","On bus heading to office on this rainy Chicago day "
"4","2062904151","Sun Jun 07 00:41:30 PDT 2009","NO_QUERY","Lionette0988","@30SECONDSTOMARS We're always ready ) And maybe now you will have some rest, huh? Good night "
"0","1986729900","Sun May 31 19:14:15 PDT 2009","NO_QUERY","dmbsredhead","@TwoSteppinAnt I don't like ab either. My effing hubby keeps changing the channel. The fire may come out of me soon!  wish him luck!"
"0","2064638876","Sun Jun 07 06:48:15 PDT 2009","NO_QUERY","JanineK_","i want to go for a walk, but nobody is awake to come with me "
"0","2200955960","Tue Jun 16 19:36:24 PDT 2009","NO_QUERY","N3tti3R","in the middle of watching Baby Mama for the first time, but Jake had to go to a car vs motorcycle ax  "
"4","1981952556","Sun May 31 10:13:35 PDT 2009","NO_QUERY","ashleyrae92","ah, i cant wait for the movie awards. New Moon preview  "
"0","2306250661","Tue Jun 23 22:01:44 PDT 2009","NO_QUERY","ashley_nicolexx","@ShelbyLynn1994 erg, i cant send it "
"4","2069120977","Sun Jun 07 15:17:58 PDT 2009","NO_QUERY","mOFrIz","@Viji_Island Aww!! &lt;33 thank youu!  supp?"
"0","1690871789","Sun May 03 16:34:13 PDT 2009","NO_QUERY","esmeralda73","@Adrienne604 I am having EXACTLY the same experience "
"0","2255004455","Sat Jun 20 10:36:57 PDT 2009","NO_QUERY","Learning2Fall86","so it's my first free weekend in forever and everyones else is busy! "
"4","1974576074","Sat May 30 13:24:58 PDT 2009","NO_QUERY","Izzy4k4","Hanging with my cousin Marissa yay "
"0","1976869785","Sat May 30 19:22:21 PDT 2009","NO_QUERY","ShesElectric_","Right, I'm off to sleep Really shattered  Text me in the morning if I miss much!! I love you all, nightnight,kisskiss xxxxxxx"
"4","1977688106","Sat May 30 21:29:23 PDT 2009","NO_QUERY","Twilight_Craver","I started reading Breaking Dawn for the 6th time today "
"0","1989614865","Mon Jun 01 02:10:58 PDT 2009","NO_QUERY","bloodyironist","I have Misha running the auction... and a lot of Misha anyway... then my battery died  I missed when Jared joined Misha on panel "
"0","2178336689","Mon Jun 15 07:33:07 PDT 2009","NO_QUERY","baobinga","@djid you know me, bao 'wikki wikki ' binga... damn thunder and lightning up in this bish, and tropical rain too. there goes my bike ride "
"0","1880039728","Thu May 21 23:54:47 PDT 2009","NO_QUERY","gamesharp","3d hooray! i smashed my ankle and it swelled up. stupid teacher giving bad advice "
"0","2196098945","Tue Jun 16 12:01:31 PDT 2009","NO_QUERY","catherinexo","@xSKYLINES amen to that "
"0","2255810759","Sat Jun 20 11:49:29 PDT 2009","NO_QUERY","ClareCardona","@GraceCollins i already wentttt i gotta workkk at 6 "
"0","2046376862","Fri Jun 05 12:05:28 PDT 2009","NO_QUERY","rayannagarcia","Last day of classes for the quarter! WSP SUMMR?! Tryna get on that study grind for finals though "
"4","1824089615","Sun May 17 00:00:32 PDT 2009","NO_QUERY","Scyranth","@ShawnORourke damn bro! I'm already at home! done my shift already you'll have to catch me on the next one dude! "
"4","2186340272","Mon Jun 15 18:41:59 PDT 2009","NO_QUERY","Dannymassacur","@texasmadegarner Haha it's no problem. I even put an Update for your band. "
"0","2299646982","Tue Jun 23 13:10:21 PDT 2009","NO_QUERY","terrellturner","I cant believe Ed McMahon died! Its so sadd  R.I.P. Mr.McMahon! pray 4 the family!!"
"0","1754324634","Sun May 10 05:52:12 PDT 2009","NO_QUERY","itskaybeezy","is tired "
"0","1932387917","Tue May 26 21:22:03 PDT 2009","NO_QUERY","almostcool","going to the place to be in salinas on a tuesday. applebees "
"4","2189539543","Tue Jun 16 00:16:31 PDT 2009","NO_QUERY","createabadge","just having breakfast - a couple of eggs with toast "
"0","2232688236","Thu Jun 18 20:15:15 PDT 2009","NO_QUERY","nowthatsasandra","i need a new hobby.... looking for holes is not fun "
"0","1751665311","Sat May 09 19:59:08 PDT 2009","NO_QUERY","turquoise333","tried to help save a baby bird ... i guess i will have to let nature take its course! "
"4","2174690081","Sun Jun 14 23:05:39 PDT 2009","NO_QUERY","erinbearr2468","ah!  life is GREAT."
"0","1985382509","Sun May 31 17:00:05 PDT 2009","NO_QUERY","HFL_WSU1234","Just got back to wright state starting to clean my room "
"0","1982666305","Sun May 31 11:39:48 PDT 2009","NO_QUERY","xxrawkstarx","OMGG the mtv awards is soon and i cant even watch it stupid tv urgg im frusturated  -sighs- i just hope vanessa wins it all the way  &lt;33"
"4","1564204866","Mon Apr 20 02:18:51 PDT 2009","NO_QUERY","DaisyBentley","I wanted to reblog everything on this page  - http://laracosta.tumblr.com/"
"4","1955815301","Thu May 28 20:40:15 PDT 2009","NO_QUERY","hernameisgloria","@ddlovato yesss im excited "
"0","2261993240","Sat Jun 20 21:42:00 PDT 2009","NO_QUERY","JakobFirestien","We are dissappointed... There is no Carpet Exchange in Beaver Point... Just a Dominos... Ugh not even a sign...  sad times"
"0","2261921213","Sat Jun 20 21:34:33 PDT 2009","NO_QUERY","kylieistheshiz","Now i'm wondering why i came, everyone ignoring me "
"0","2238326455","Fri Jun 19 07:07:53 PDT 2009","NO_QUERY","MaliaAynn","And we are homeword bound "
"4","2001312260","Tue Jun 02 00:28:53 PDT 2009","NO_QUERY","BlindDave","so work out before it gets to hot, then eat's and beer then sleep "
"0","2046610705","Fri Jun 05 12:26:02 PDT 2009","NO_QUERY","amberjames08","In need of a poncho due to crazy, sideways downpour. "
"4","1986328766","Sun May 31 18:40:46 PDT 2009","NO_QUERY","VincentWave","driving to a coffee house with james and joe on the s. state parkway.  oh yeah, in a jeep wrangler with no doors or roof "
"0","2176590390","Mon Jun 15 04:16:13 PDT 2009","NO_QUERY","jnevintage","@albertsthings seems like you bought it already ha! LOL &amp;theres so many things i want before my bday, not to mention festival tiks "
"4","1834706812","Mon May 18 03:55:59 PDT 2009","NO_QUERY","hopeinhell","@Fuzzie_74  i know!  a night off is so rare for me! "
"0","2249389410","Fri Jun 19 22:14:18 PDT 2009","NO_QUERY","chelseyfo7","@nichollec13  don't say that"
"4","1980605844","Sun May 31 07:12:03 PDT 2009","NO_QUERY","rvabusiness","@johnrhopkins First &quot;positive&quot; mention? Makes me curious @ other mentions you've had....  "
"4","2001821717","Tue Jun 02 02:11:24 PDT 2009","NO_QUERY","fadedpretense","@winsomethoughts Good luck!  It's not that hard so no worries."
"0","2214683200","Wed Jun 17 17:05:14 PDT 2009","NO_QUERY","SharonTappan","Sore from the dentist.   Didn't think it was going to be major....got the bad news once I already had the shots.  "
"4","2062732598","Sun Jun 07 00:07:20 PDT 2009","NO_QUERY","royadotcom","Oh and my boyfriend william. "
"4","1956310579","Thu May 28 21:36:31 PDT 2009","NO_QUERY","hype6477","@viciouselegance - lol dont hate dont hate.  at least i aint a light weight someone crashed hella quick @ my party if i remember correctly"
"4","1979723067","Sun May 31 04:14:43 PDT 2009","NO_QUERY","joshuanafi","btw bout the song kmu hrs plajarin yg awal2nya yang.coz ga ada tempo gtu cmn piano dulu, jd kmu hrs bner2 afal kpn piano nya msk..k?! "
"0","2266040816","Sun Jun 21 07:47:35 PDT 2009","NO_QUERY","Starrrboy","today is Go Skateboarding Day and I´m at work... "
"0","1468188897","Tue Apr 07 00:11:50 PDT 2009","NO_QUERY","bobbyt78","Just about to leave for another exciting day at work "
"0","1963064319","Fri May 29 12:08:52 PDT 2009","NO_QUERY","KneeshaGold","grrrr, cant even enjoy this b-e-a-utiful day! have to finish that -damned essay for philosophy "
"0","2284323679","Mon Jun 22 13:44:36 PDT 2009","NO_QUERY","asronline","@iphoneappcodes 1 minute late  was signing up"
"0","1551018756","Sat Apr 18 07:55:28 PDT 2009","NO_QUERY","navinpoeran","it appears that jQuery plugin for making round borders in navigation doesn't work on all OS, in Ubuntu round borders aren't visible "
"4","2044145704","Fri Jun 05 08:56:12 PDT 2009","NO_QUERY","smusic08","@emonteleone08 good thing you don't work in my office!! "
"4","2062312513","Sat Jun 06 22:53:04 PDT 2009","NO_QUERY","amakeupartist","I love the city "
"0","2045021889","Fri Jun 05 10:07:28 PDT 2009","NO_QUERY","chantalalalaxo","@Dsalangsang I'm sorry about your car "
"0","1823794014","Sat May 16 23:00:26 PDT 2009","NO_QUERY","queenquack","Why is it always an oven in my room? Downstairs it's so cool  "
"0","1835100843","Mon May 18 05:08:23 PDT 2009","NO_QUERY","Kittysaysrelax","Ugh itunes deleted itself "
"0","1881797082","Fri May 22 05:34:52 PDT 2009","NO_QUERY","naiLij07","says whew!  iniisip ko ang buhay 4th year http://plurk.com/p/vh3kn"
"0","2264055149","Sun Jun 21 02:38:20 PDT 2009","NO_QUERY","AimeeCarver","oooooooooooooops I was menna be at hockey trials today "
"4","1956686112","Thu May 28 22:26:26 PDT 2009","NO_QUERY","kiltweaver","@kylapierson job well done missy..I got lawn mowed and some weaving done..bagged now so heading to bed..night all "
"4","2044313134","Fri Jun 05 09:10:34 PDT 2009","NO_QUERY","JennFowler","@mindicherry If anyone ever asks my opinion on attendees, I'll keep you in mind "
"0","2250211665","Fri Jun 19 23:58:12 PDT 2009","NO_QUERY","lizillou66","will someone please find a cure for a non piggy flu viral lung butter thingy I have! Bruised ribs hurt &amp; chucking up sucks. "
"0","1559256298","Sun Apr 19 10:40:17 PDT 2009","NO_QUERY","guyberryman","Well, goodbye froyo. I hate today and I still have to start my paper on Invisible Monsters "
"0","2060998146","Sat Jun 06 19:59:06 PDT 2009","NO_QUERY","J_adri","Wanting to go mulberry picking at the river but no one wants to join me "
"0","1974919885","Sat May 30 14:04:46 PDT 2009","NO_QUERY","sevensteps","@dvroegop At least you're at a party. I'm at work "
"0","1824383975","Sun May 17 01:09:01 PDT 2009","NO_QUERY","Ericrules30","RSG finished... "
"4","1794187891","Thu May 14 05:11:35 PDT 2009","NO_QUERY","hillkath","opted for middle option - went milder after the laughing as well - ran out of space! "
"0","2188262227","Mon Jun 15 21:34:48 PDT 2009","NO_QUERY","Bryantlamoun","Last day of school was today!  kinddaa sadd idk haha.. Us history regents tomorrow &amp; then gym, get at me"
"0","2230372042","Thu Jun 18 17:01:16 PDT 2009","NO_QUERY","JockNJary","@MademoisElla still here  omg sorry this was so unexpectedly!! Ugg was lookn forward 2 our hangout "
"4","1965581700","Fri May 29 16:10:28 PDT 2009","NO_QUERY","combo3","@thesuzseffect It sure would. I hope it has a bowling alley, a gift wrapping room, maids, indoor/outdoor pool and all  I dream big."
"4","2188395877","Mon Jun 15 21:49:16 PDT 2009","NO_QUERY","ashh1024","exhausted.. yesterday was hands down the best day of my life "
"4","1835368412","Mon May 18 05:49:53 PDT 2009","NO_QUERY","misscaprice","@journey2health what a discusting background!  hope you succeed in quiting smoking. i will certainly never start."
"4","1881090768","Fri May 22 03:34:06 PDT 2009","NO_QUERY","Aboundlessworld","Reading a book on Buddha "
"4","2006368723","Tue Jun 02 11:03:58 PDT 2009","NO_QUERY","Sydeney","ok, baduy people are cool! "
"0","1694213110","Mon May 04 01:35:32 PDT 2009","NO_QUERY","charlieboy808","@haYngirlie  did you send them to me? ur evil lol j/k screw marketing msgs their links to crappy sites that no 1 cares about lol"
"0","2066329677","Sun Jun 07 10:18:52 PDT 2009","NO_QUERY","PortiaGana","have officially started my house hunt. saw my first place today... would still rather have a downtown condo though "
"4","1881427847","Fri May 22 04:38:04 PDT 2009","NO_QUERY","fabi_k","@crooneybrowne watch out - blip.fm can be addictive "
"4","1692258053","Sun May 03 19:36:38 PDT 2009","NO_QUERY","Dewayne1A","i had mentioned the google results for my name and i gotten some fans but not my fans. "
"0","2206545110","Wed Jun 17 06:42:23 PDT 2009","NO_QUERY","kimmeez","just got home from my final and feeling pretty shabby "
"4","2061621392","Sat Jun 06 21:15:13 PDT 2009","NO_QUERY","vallor","for @DrBorrowdale -- hey! Alan Watts for Atheists!  http://bit.ly/1ULDfm"
"4","1688078677","Sun May 03 10:17:20 PDT 2009","NO_QUERY","velmadaria","@IsaacHayes3 it didn't!!!! Hahahahahahaha!!! I hate I missed it, man, I know it as funny as hell "
"4","1572891948","Mon Apr 20 22:55:57 PDT 2009","NO_QUERY","ajennamo","Sick and stuck w a lot of work but happy!! Love is the best medicine "
